mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.862332264582316,0.029525937065210155,0.026366313298543293,0.005875537576028318,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.803688685099284,0.041381949524052164,0.04221963882446289,0.00392802631284676,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.681602398554484,0.012132851425504815,0.05823198954264323,0.0030748365520884536,,4,2,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.9122269948323568,0.01967051771985996,0.03400500615437826,0.022805659698157576,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.722615162531535,0.027020371089088436,0.045611302057902016,0.007373933335368141,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.499706983566284,0.022940141265765036,0.058598597844441734,0.0065054087731067686,,4,5,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.8321253458658854,0.011184546098283562,0.01946703592936198,0.0014722231921534845,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.0036579670315223306,-0.0034682362866412836,-0.0035399261350245767,-0.003555376484396064,7.822392583711196e-05,85
1.6738322575887044,0.09699026140416728,0.05001910527547201,0.007211533054883233,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036503213253050097,-0.003469110051114284,-0.003516301897132642,-0.003545244424517312,7.675777438156076e-05,79
2.475107987721761,0.03556236773836368,0.05668997764587402,0.005489213547943922,,4,10,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-0.003642060951792867,-0.003467566378577188,-0.0035022065908734087,-0.003537277973747821,7.54302788141616e-05,72
0.8908703327178955,0.013356325670691364,0.02070474624633789,0.0025212037975577365,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.0035864233603393083,-0.0034529844403582534,-0.003576481472882166,-0.0035386297578599095,6.0696241448831065e-05,75
1.7245513598124187,0.07781049019645671,0.042009592056274414,0.008905859105053898,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0035764812880955607,-0.0034552379509227584,-0.0035419692420229835,-0.003524562827013768,5.100473288368607e-05,68
2.57047700881958,0.012649496760312344,0.06369932492574056,0.006706561961204751,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.003566526790179318,-0.0034487700910454952,-0.0035266128720649512,-0.0035139699177632547,4.8898147666549295e-05,64
0.8580469290415446,0.05414857696812257,0.022623697916666668,0.003962831112385565,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.0036203053581491287,-0.003478562298914616,-0.0035946074374190408,-0.0035644916981609283,6.166031691769897e-05,93
1.7307052612304688,0.02965461566200955,0.042829275131225586,0.0007923726845546223,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.003605862036393667,-0.0034841073831620253,-0.0035606756721375888,-0.003550215030564427,5.025347525283508e-05,82
2.6451001167297363,0.005312883453643217,0.053438663482666016,0.0021997743486275004,10,1,5,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.003597354644734412,-0.0034821272051431145,-0.0035507396259726884,-0.0035434071586167384,4.732627541395368e-05,76
0.9161570072174072,0.013133015589708112,0.022998968760172527,0.0037730055513582232,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.003745201281525139,-0.0035985364893926864,-0.003695206131153105,-0.003679647967356977,6.087792516363784e-05,108
1.642884095509847,0.049544088018270455,0.03681627909342448,0.0035172473436569152,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.003732259580172513,-0.003595767862881068,-0.0036632326741812644,-0.0036637533724116155,5.572372664779487e-05,107
2.41117270787557,0.025487973368488754,0.05450232823689779,0.002804358760839037,10,1,10,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.0037280210841859267,-0.0035901641939029504,-0.0036539365943935426,-0.0036573739574941398,5.633230067162266e-05,106
0.8036746184031168,0.020545826393119068,0.022226810455322266,0.00475709026899286,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.003551511404869433,-0.0033933057338897885,-0.003480248313024272,-0.0034750218172611646,6.469284234494167e-05,46
1.74890931447347,0.025887567043988,0.041366974512736,0.004523941109412012,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.003540475949917396,-0.003393878777978878,-0.003448313879488022,-0.0034608895357947657,6.0505057935965776e-05,38
2.594153960545858,0.029134961528042333,0.058194478352864586,0.008330512505350733,10,2,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.003531599426584812,-0.003389791451168565,-0.0034389055644134464,-0.0034534321473889407,5.879706161944768e-05,37
0.8198626041412354,0.04299842346506232,0.020327091217041016,0.0025039961184193335,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.0035651905289628993,-0.0034096512407912377,-0.0034930666379068094,-0.0034893028025536487,6.355439866057564e-05,60
1.693095286687215,0.009906255341605103,0.034903764724731445,0.002157361873526228,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.0035562001640110233,-0.0034110086884301103,-0.0034678183889743407,-0.003478342413805158,5.973947588945666e-05,53
2.513949712117513,0.04037600629547552,0.05619351069132487,0.007321512712324733,10,2,5,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-0.003548577087205878,-0.00340902777968386,-0.0034554563475301054,-0.003471020404806615,5.802403074961588e-05,39
0.7925792535146078,0.020192302572328128,0.02093044916788737,0.0027155547683816107,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.0037002531070207275,-0.003518183177961511,-0.003608858100832451,-0.003609098128604896,7.432993105923396e-05,104
1.5974037647247314,0.039745123891865124,0.04157837231953939,0.010561443287851628,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036955193365280003,-0.003525608567300849,-0.0035859727995854315,-0.003602366901138094,7.032776739017486e-05,103
2.334135373433431,0.036615567257203205,0.057630300521850586,0.0015857999648434306,10,2,10,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-0.0036878324599874555,-0.003524152349332698,-0.0035744534940533265,-0.0035954794344578264,6.845612844933897e-05,101
0.7666158676147461,0.0261723900185173,0.01969750722249349,0.00254985946806981,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.003658560831287363,-0.003477560624554357,-0.0035422920573456537,-0.003559471171062458,7.488484568731241e-05,91
1.5343139966328938,0.010962367804414825,0.03769326210021973,0.0006029806194092353,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.0036522688001451634,-0.003480967493976413,-0.003519037423152948,-0.003550757905758175,7.344238620084622e-05,83
2.350676933924357,0.04759038364601593,0.058059295018514,0.005718861661927618,10,4,2,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.003644960422486706,-0.003478453560425114,-0.003507296961161613,-0.003543570314691144,7.265420800205244e-05,77
0.7720053195953369,0.01697179034032002,0.016835530598958332,0.000377256317288949,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.003658560831287363,-0.003477560624554357,-0.0035422920573456537,-0.003559471171062458,7.488484568731241e-05,91
1.5915006796518962,0.016921184178709543,0.03674888610839844,0.001951883967633989,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.0036522688001451634,-0.003480967493976413,-0.003519037423152948,-0.003550757905758175,7.344238620084622e-05,83
2.4235943953196206,0.06068856476744187,0.059090614318847656,0.005739364089681021,10,4,5,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-0.003644960422486706,-0.003478453560425114,-0.003507296961161613,-0.003543570314691144,7.265420800205244e-05,77
0.7951597372690836,0.017207010146866472,0.020748058954874676,0.0034609042762855126,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.0037138795809559294,-0.0035260084744019116,-0.0035924694627630475,-0.0036107858393736297,7.778391182656084e-05,105
1.6132187843322754,0.02177571940772352,0.03466216723124186,0.0037246758060154907,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.0037049929714866136,-0.0035295504495995575,-0.0035700300235928357,-0.003601524481559669,7.50064232071317e-05,102
2.5163841247558594,0.06185411046522693,0.0665133794148763,0.006076822317586091,10,4,10,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-0.003697023249853108,-0.0035259564925899426,-0.0035599565715200886,-0.00359431210465438,7.394225608693911e-05,100
1.2773849964141846,0.02680544769442824,0.030455271402994793,0.0019489755891868188,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.003377095897790703,-0.003255146427012893,-0.0033893403753090185,-0.003340527566704205,6.058017315186335e-05,24
2.5596593221028647,0.014587271075169205,0.061492919921875,0.0023470592976894567,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0033539376321620597,-0.003249963038092717,-0.0033405023981769367,-0.0033148010228105707,4.6174304360493645e-05,12
4.085795799891154,0.08300702200979815,0.14175915718078613,0.041549724112495474,20,1,2,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.003347027292339081,-0.0032448980851729698,-0.0033270757933883265,-0.003306333723633459,4.4198558290072924e-05,6
1.1351569493611653,0.03770469280046842,0.025112072626749676,0.0027014072653515054,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.0034616789924006713,-0.0033310609169532944,-0.003443226908315818,-0.0034119889392232616,5.771844559679235e-05,36
2.542342027028402,0.06589001605947592,0.0592499574025472,0.007419021786248965,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.0034473474015561147,-0.0033328312375766394,-0.003397566321378912,-0.0033925816535038886,4.688370817609412e-05,33
3.7787256240844727,0.1401299256261192,0.07252971331278484,0.010532465071134655,20,1,5,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.0034391087171800013,-0.0033304363735595743,-0.0033869716091556035,-0.0033855055666317264,4.4377408122455006e-05,30
1.23826265335083,0.01739275294419488,0.03694423039754232,0.005073599507118468,20,1,10,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.003645243518209464,-0.0034969708861997,-0.0035971839485562135,-0.0035797994509884586,6.176762322089769e-05,97
2.1049164136250815,0.11327856395529198,0.04185930887858073,0.006121862127733231,20,1,10,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036316807785736977,-0.003497515428175723,-0.0035660997807141696,-0.0035650986624878637,5.477734927340025e-05,94
2.8757431507110596,0.04581090400296855,0.0628202756245931,0.0006678864423597204,20,1,10,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.003625966463800665,-0.0034921849477255462,-0.0035555685271513914,-0.0035579066462258675,5.46410932750809e-05,88
1.079847017923991,0.020155634747688268,0.02576104799906413,0.006952947230407607,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.0034034551980294146,-0.0032463905861014044,-0.0033266282947200005,-0.00332549135961694,6.412639885983274e-05,13
2.0096922715504966,0.02053489106710921,0.049102067947387695,0.0028944779322609892,20,2,2,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.0033881277483384814,-0.003240626176956665,-0.0033014211692087916,-0.0033100583648346463,6.052618855358247e-05,7
2.96095339457194,0.026390002252037754,0.06676069895426433,0.006135503306783682,20,2,2,300,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.0033753661063417157,-0.0032409640312589675,-0.003289962354585356,-0.003302097497395346,5.5536328740151825e-05,1
0.9477936426798502,0.016765067871899162,0.026755332946777344,0.00628713238713555,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.003432276003368147,-0.0032748591397968427,-0.003353044200360321,-0.003353393114508437,6.426563903034928e-05,25
1.916300376256307,0.09262282124284325,0.05055737495422363,0.007759754772145503,20,2,5,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.00341887644738268,-0.0032741950484269085,-0.003318376430444716,-0.0033371493087514348,6.053920229013555e-05,19
2.909440596898397,0.020620027098798652,0.06513230005900066,0.0026466444469179736,20,2,5,300,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-0.0034092146604704976,-0.00327177447338636,-0.0033087916198975007,-0.003329926917918119,5.80659215791039e-05,16
0.8545254866282145,0.028463046814260796,0.017744700113932293,5.784892727652214e-05,20,2,10,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.003618236432956334,-0.0034474225443794364,-0.003527989838569394,-0.0035312162719683877,6.97717876941141e-05,69
1.7895293235778809,0.043378815033706206,0.03623660405476888,0.0030179780937457774,20,2,10,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036113090914560715,-0.0034496141770803774,-0.0035011498999530377,-0.003520691056163162,6.744234042628377e-05,65
2.806903600692749,0.11948229930788146,0.06689047813415527,0.005264145727996728,20,2,10,300,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-0.003600570333207219,-0.0034472554698361407,-0.003489966017908328,-0.003512597273650563,6.460388086885562e-05,61
0.8929867744445801,0.02330625726770476,0.027284860610961914,0.0018853074029759496,20,4,2,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.8808976809183757,0.055513937020230573,0.0376587708791097,0.0030211063801824345,20,4,2,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.811939080556234,0.07641722160143424,0.07093000411987305,0.006583085463082987,20,4,2,300,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.9022339979807535,0.020943895016616764,0.021416664123535156,0.004308347563027188,20,4,5,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.8403435548146565,0.062441533899399465,0.05392209688822428,0.012384989017609812,20,4,5,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.7200037638346353,0.030270413737857795,0.06772963205973308,0.004551869247954098,20,4,5,300,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.8773341178894043,0.03233009062307494,0.022547403971354168,0.0038186079202671016,20,4,10,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.0036579670315223306,-0.0034682362866412836,-0.0035399261350245767,-0.003555376484396064,7.822392583711196e-05,85
1.7131657600402832,0.050603135677898294,0.04264664649963379,0.00548095113646583,20,4,10,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036503213253050097,-0.003469110051114284,-0.003516301897132642,-0.003545244424517312,7.675777438156076e-05,79
2.6373984018961587,0.11396851908620753,0.06271227200826009,0.005311802607925772,20,4,10,300,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-0.003642060951792867,-0.003467566378577188,-0.0035022065908734087,-0.003537277973747821,7.54302788141616e-05,72
1.3476337591807048,0.026837670341618165,0.029628912607828777,0.006319302090202786,30,1,2,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.003373448610401665,-0.0032503432258402785,-0.003390652955171055,-0.003338148263804333,6.248354924104839e-05,22
2.490522623062134,0.08225143170309811,0.05771342913309733,0.004537894625585065,30,1,2,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.003351485768489966,-0.0032483992464619935,-0.003340400375506865,-0.003313428463486275,4.620476731890163e-05,10
3.578368902206421,0.039333866995444,0.09206604957580566,0.005010533477527426,30,1,2,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.0033441972807830957,-0.003244616797284998,-0.0033286534552885738,-0.003305822511118889,4.374172060469016e-05,4
0.9988342920939127,0.046001881052113364,0.027853965759277344,0.0011785006971681388,30,1,5,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.0034616789924006713,-0.0033312227723181695,-0.003442967857635554,-0.0034119565407847983,5.7596195876504526e-05,34
2.038962205251058,0.01572925180990938,0.04496415456136068,0.005005985991418647,30,1,5,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.0034473542322856513,-0.0033328578250400288,-0.0033974366825587185,-0.003392549579961466,4.687052838679417e-05,31
3.058680613835653,0.047468708341227815,0.0648643970489502,0.0018704489678928356,30,1,5,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.003439122800819892,-0.003330286018060689,-0.0033866806705447105,-0.003385363163141764,4.444219608781057e-05,28
0.9338452816009521,0.014684053612963531,0.022767305374145508,0.004020879327003324,30,1,10,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.003645243518209464,-0.0034969708861997,-0.0035971839485562135,-0.0035797994509884586,6.176762322089769e-05,97
1.8167283535003662,0.01710617658640248,0.04169472058614095,0.00403733633939962,30,1,10,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036316807785736977,-0.003497515428175723,-0.0035660997807141696,-0.0035650986624878637,5.477734927340025e-05,94
2.7018012205759683,0.05932800173765046,0.05300005276997884,0.002725901506328327,30,1,10,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.003625966463800665,-0.0034921849477255462,-0.0035555685271513914,-0.0035579066462258675,5.46410932750809e-05,88
1.0444928010304768,0.01660157775762855,0.024051904678344727,0.00258451584307661,30,2,2,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.0034034551980294146,-0.0032463905861014044,-0.0033266282947200005,-0.00332549135961694,6.412639885983274e-05,13
1.9995113213857014,0.055911372862811844,0.05366778373718262,0.007210345543921368,30,2,2,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.0033881277483384814,-0.003240626176956665,-0.0033014211692087916,-0.0033100583648346463,6.052618855358247e-05,7
3.1631197134653726,0.03781603122108755,0.0757749080657959,0.007505833745189859,30,2,2,300,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.0033753661063417157,-0.0032409640312589675,-0.003289962354585356,-0.003302097497395346,5.5536328740151825e-05,1
