mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8170243899027506,0.016481075778693045,0.020647605260213215,0.002240994642948585,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.6464688777923584,0.05496902549983569,0.041441122690836586,0.01042068074968354,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.4477829138437905,0.022218235940387264,0.0555574099222819,0.004131362347939113,,4,2,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.8285173575083414,0.021700149357665323,0.023082971572875977,0.0005925651291261335,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.6525458494822185,0.012340691508754206,0.046953678131103516,0.007428233624858211,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.4987076123555503,0.017046502426281904,0.058375040690104164,0.002542372105881608,,4,5,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.7628646691640218,0.021747085409421323,0.021848599116007488,0.0024019463655720933,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.0036579670315223306,-0.0034682362866412836,-0.0035399261350245767,-0.003555376484396064,7.822392583711196e-05,85
1.6254816055297852,0.051095923294890835,0.03903778394063314,0.000576572053426504,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036503213253050097,-0.003469110051114284,-0.003516301897132642,-0.003545244424517312,7.675777438156076e-05,79
2.441629648208618,0.04378202787642668,0.05244000752766927,0.0026074577921475603,,4,10,300,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-0.003642060951792867,-0.003467566378577188,-0.0035022065908734087,-0.003537277973747821,7.54302788141616e-05,72
0.8154240449269613,0.02144891132513066,0.025521039962768555,0.011824250835993491,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.0035864233603393083,-0.0034529844403582534,-0.003576481472882166,-0.0035386297578599095,6.0696241448831065e-05,75
1.737759272257487,0.028479729011344927,0.038100083669026695,0.0040710856828503955,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0035764812880955607,-0.0034552379509227584,-0.0035419692420229835,-0.003524562827013768,5.100473288368607e-05,68
2.5697733561197915,0.04696170704172496,0.05633004506429037,0.002855858441866505,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.003566526790179318,-0.0034487700910454952,-0.0035266128720649512,-0.0035139699177632547,4.8898147666549295e-05,64
0.8306103547414144,0.016392626850560105,0.01714022954305013,0.0007219342220919201,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.0036203053581491287,-0.003478562298914616,-0.0035946074374190408,-0.0035644916981609283,6.166031691769897e-05,93
1.706706206003825,0.03282114703456853,0.034348090489705406,0.0030649878487673844,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.003605862036393667,-0.0034841073831620253,-0.0035606756721375888,-0.003550215030564427,5.025347525283508e-05,82
2.4863489468892417,0.026791513196175735,0.055551608403523765,0.009800751015426197,10,1,5,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.003597354644734412,-0.0034821272051431145,-0.0035507396259726884,-0.0035434071586167384,4.732627541395368e-05,76
0.798591693242391,0.010453500916603934,0.01866292953491211,0.0032382552131115768,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.003745201281525139,-0.0035985364893926864,-0.003695206131153105,-0.003679647967356977,6.087792516363784e-05,108
1.5751535892486572,0.019533556193979777,0.03973507881164551,0.0018153497270646474,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.003732259580172513,-0.003595767862881068,-0.0036632326741812644,-0.0036637533724116155,5.572372664779487e-05,107
2.4995413621266684,0.08377378085214032,0.05130497614542643,0.00224864294094828,10,1,10,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.0037280210841859267,-0.0035901641939029504,-0.0036539365943935426,-0.0036573739574941398,5.633230067162266e-05,106
0.8222777048746744,0.018602243301736317,0.024543603261311848,0.004851660340567315,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.003551511404869433,-0.0033933057338897885,-0.003480248313024272,-0.0034750218172611646,6.469284234494167e-05,46
1.7147243022918701,0.03705763649610746,0.04005130132039388,0.0050039385453157096,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.003540475949917396,-0.003393878777978878,-0.003448313879488022,-0.0034608895357947657,6.0505057935965776e-05,38
2.5013546148935952,0.053066102698000765,0.05782461166381836,0.002296836265107458,10,2,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.003531599426584812,-0.003389791451168565,-0.0034389055644134464,-0.0034534321473889407,5.879706161944768e-05,37
0.834327777226766,0.02100347853450471,0.019345601399739582,0.0031685770101072008,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.0035651905289628993,-0.0034096512407912377,-0.0034930666379068094,-0.0034893028025536487,6.355439866057564e-05,60
1.6443538665771484,0.025605463812455435,0.047569990158081055,0.0016103087705745362,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.0035562001640110233,-0.0034110086884301103,-0.0034678183889743407,-0.003478342413805158,5.973947588945666e-05,53
2.4212430318196616,0.03097959498954589,0.05668330192565918,0.009296486222476611,10,2,5,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-0.003548577087205878,-0.00340902777968386,-0.0034554563475301054,-0.003471020404806615,5.802403074961588e-05,39
0.7915159861246744,0.008434522370706238,0.019201914469401043,0.0034997527373744593,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.0037002531070207275,-0.003518183177961511,-0.003608858100832451,-0.003609098128604896,7.432993105923396e-05,104
1.575247049331665,0.02640634407053172,0.04150931040445963,0.005643620954507861,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036955193365280003,-0.003525608567300849,-0.0035859727995854315,-0.003602366901138094,7.032776739017486e-05,103
2.351357857386271,0.04558651534656336,0.0536046028137207,0.0017330407023212811,10,2,10,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-0.0036878324599874555,-0.003524152349332698,-0.0035744534940533265,-0.0035954794344578264,6.845612844933897e-05,101
0.7742083072662354,0.008807026359665777,0.02002875010172526,0.004869387206269065,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.003658560831287363,-0.003477560624554357,-0.0035422920573456537,-0.003559471171062458,7.488484568731241e-05,91
1.5380929311116536,0.028212466335835226,0.0374751091003418,0.00022960711840545447,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.0036522688001451634,-0.003480967493976413,-0.003519037423152948,-0.003550757905758175,7.344238620084622e-05,83
2.317626396814982,0.04867054070743129,0.05611888567606608,0.0046032187540250786,10,4,2,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.003644960422486706,-0.003478453560425114,-0.003507296961161613,-0.003543570314691144,7.265420800205244e-05,77
0.7764479319254557,0.011525217692429939,0.018109798431396484,0.0019366775765709617,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.003658560831287363,-0.003477560624554357,-0.0035422920573456537,-0.003559471171062458,7.488484568731241e-05,91
1.513978640238444,0.017389156842940623,0.03759606679280599,0.004192585578757195,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.0036522688001451634,-0.003480967493976413,-0.003519037423152948,-0.003550757905758175,7.344238620084622e-05,83
2.3486693700154624,0.06839045303124548,0.05758396784464518,0.004360158683201419,10,4,5,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-0.003644960422486706,-0.003478453560425114,-0.003507296961161613,-0.003543570314691144,7.265420800205244e-05,77
0.7508459091186523,0.03085163270800497,0.02213740348815918,0.0006686947384830554,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.0037138795809559294,-0.0035260084744019116,-0.0035924694627630475,-0.0036107858393736297,7.778391182656084e-05,105
1.5184057553609211,0.02558093621685212,0.03453493118286133,0.003825163138772186,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.0037049929714866136,-0.0035295504495995575,-0.0035700300235928357,-0.003601524481559669,7.50064232071317e-05,102
2.2745617230733237,0.028261545298339522,0.051155646642049156,0.0031911095528671537,10,4,10,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-0.003697023249853108,-0.0035259564925899426,-0.0035599565715200886,-0.00359431210465438,7.394225608693911e-05,100
1.1350003878275554,0.011959159108298869,0.03168670336405436,0.005188118278861147,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.003377095897790703,-0.003255146427012893,-0.0033893403753090185,-0.003340527566704205,6.058017315186335e-05,24
2.313807646433512,0.03100655207101939,0.06090895334879557,0.003699352644883623,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.0033539376321620597,-0.003249963038092717,-0.0033405023981769367,-0.0033148010228105707,4.6174304360493645e-05,12
3.515811045964559,0.015932833614025924,0.09606329600016277,0.0127251700999773,20,1,2,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.003347027292339081,-0.0032448980851729698,-0.0033270757933883265,-0.003306333723633459,4.4198558290072924e-05,6
1.0010528564453125,0.009560359944653481,0.024621248245239258,0.0031580996864871013,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.0034616789924006713,-0.0033310609169532944,-0.003443226908315818,-0.0034119889392232616,5.771844559679235e-05,36
1.9830206235249836,0.028247670404788115,0.04058067003885905,0.0023550796431852576,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.0034473474015561147,-0.0033328312375766394,-0.003397566321378912,-0.0033925816535038886,4.688370817609412e-05,33
3.0574776331583657,0.061570764998004957,0.06630833943684895,0.005942834977708224,20,1,5,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.0034391087171800013,-0.0033304363735595743,-0.0033869716091556035,-0.0033855055666317264,4.4377408122455006e-05,30
0.8817803064982096,0.018672990435958766,0.019815921783447266,0.0017751985540662835,20,1,10,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.003645243518209464,-0.0034969708861997,-0.0035971839485562135,-0.0035797994509884586,6.176762322089769e-05,97
1.7456356684366863,0.017853656992980273,0.040632406870524086,0.004440973409928141,20,1,10,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036316807785736977,-0.003497515428175723,-0.0035660997807141696,-0.0035650986624878637,5.477734927340025e-05,94
2.618640661239624,0.022705275153947865,0.06241401036580404,0.0077610973832803205,20,1,10,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.003625966463800665,-0.0034921849477255462,-0.0035555685271513914,-0.0035579066462258675,5.46410932750809e-05,88
0.9672909577687582,0.0014452952925033994,0.026123762130737305,0.0040957739765541306,20,2,2,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.0034034551980294146,-0.0032463905861014044,-0.0033266282947200005,-0.00332549135961694,6.412639885983274e-05,13
1.9499804178873699,0.03600330181014641,0.045501708984375,0.0052553534696901305,20,2,2,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.0033881277483384814,-0.003240626176956665,-0.0033014211692087916,-0.0033100583648346463,6.052618855358247e-05,7
2.923806667327881,0.025215641381430755,0.0702816645304362,0.0012928170793893373,20,2,2,300,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.0033753661063417157,-0.0032409640312589675,-0.003289962354585356,-0.003302097497395346,5.5536328740151825e-05,1
0.9427722295125326,0.004539985941556141,0.019728819529215496,5.9078223107478814e-05,20,2,5,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.003432276003368147,-0.0032748591397968427,-0.003353044200360321,-0.003353393114508437,6.426563903034928e-05,25
1.9404890537261963,0.034111906859472935,0.04503965377807617,0.0005236742744556662,20,2,5,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-0.00341887644738268,-0.0032741950484269085,-0.003318376430444716,-0.0033371493087514348,6.053920229013555e-05,19
2.9716134071350098,0.06009959131257693,0.07404534022013347,0.011133337368049905,20,2,5,300,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-0.0034092146604704976,-0.00327177447338636,-0.0033087916198975007,-0.003329926917918119,5.80659215791039e-05,16
0.9078853130340576,0.016190955243607554,0.022108713785807293,0.0020919728549746966,20,2,10,100,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.003618236432956334,-0.0034474225443794364,-0.003527989838569394,-0.0035312162719683877,6.97717876941141e-05,69
1.7306504249572754,0.028635961317759074,0.03626267115275065,0.0029249318145944223,20,2,10,200,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036113090914560715,-0.0034496141770803774,-0.0035011498999530377,-0.003520691056163162,6.744234042628377e-05,65
2.6396755377451577,0.028227118373345995,0.05509662628173828,0.003847761423963395,20,2,10,300,"{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-0.003600570333207219,-0.0034472554698361407,-0.003489966017908328,-0.003512597273650563,6.460388086885562e-05,61
0.8454666137695312,0.028832498730315837,0.021134138107299805,0.0027832450312048882,20,4,2,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.7371716499328613,0.021807026852554222,0.04403169949849447,0.005596471950090223,20,4,2,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.5254035790761313,0.040422138045729826,0.05484668413798014,0.002623638616234707,20,4,2,300,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.8478507200876871,0.016252675438895303,0.023505290349324543,0.004574998690403964,20,4,5,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.003591167486607346,-0.0034062323931963894,-0.0034694343826770515,-0.0034889447541602624,7.674954132453382e-05,54
1.6729164918263753,0.03012470550059824,0.03793795903523763,0.002755270266441294,20,4,5,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-0.003583500911270958,-0.0034049823769110974,-0.003445104773922313,-0.0034778626873681225,7.647233681748605e-05,47
2.4277897675832114,0.035121003686533044,0.0635526974995931,0.004473790400585928,20,4,5,300,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-0.003576781518532989,-0.0034019592920968944,-0.0034344466606108953,-0.0034710624904135926,7.592207390091221e-05,40
0.7833074728647867,0.014418038622836504,0.022385915120442707,0.003563021897168421,20,4,10,100,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.0036579670315223306,-0.0034682362866412836,-0.0035399261350245767,-0.003555376484396064,7.822392583711196e-05,85
1.624048074086507,0.04276784304647941,0.03512724240620931,0.0023699494371517164,20,4,10,200,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036503213253050097,-0.003469110051114284,-0.003516301897132642,-0.003545244424517312,7.675777438156076e-05,79
2.3827826976776123,0.05143829740400836,0.0565486749013265,0.0031381427470381154,20,4,10,300,"{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-0.003642060951792867,-0.003467566378577188,-0.0035022065908734087,-0.003537277973747821,7.54302788141616e-05,72
1.1600035826365154,0.014267164203565955,0.02961579958597819,0.0023611366849112287,30,1,2,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.003373448610401665,-0.0032503432258402785,-0.003390652955171055,-0.003338148263804333,6.248354924104839e-05,22
2.262648900349935,0.04097780811652839,0.058361053466796875,0.00355854652055671,30,1,2,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.003351485768489966,-0.0032483992464619935,-0.003340400375506865,-0.003313428463486275,4.620476731890163e-05,10
3.452392339706421,0.09206063623932552,0.0935808817545573,0.007092824588369701,30,1,2,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-0.0033441972807830957,-0.003244616797284998,-0.0033286534552885738,-0.003305822511118889,4.374172060469016e-05,4
0.9872872034708658,0.01127142992909713,0.022321144739786785,0.0030475681842632154,30,1,5,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-0.0034616789924006713,-0.0033312227723181695,-0.003442967857635554,-0.0034119565407847983,5.7596195876504526e-05,34
2.037160078684489,0.04454464446879416,0.049265384674072266,0.009465636110781914,30,1,5,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.0034473542322856513,-0.0033328578250400288,-0.0033974366825587185,-0.003392549579961466,4.687052838679417e-05,31
3.0140138467152915,0.031208889321121938,0.06296737988789876,0.0004869590902940357,30,1,5,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-0.003439122800819892,-0.003330286018060689,-0.0033866806705447105,-0.003385363163141764,4.444219608781057e-05,28
0.8950836658477783,0.0201809774247644,0.020218928654988606,0.0023108484877540393,30,1,10,100,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.003645243518209464,-0.0034969708861997,-0.0035971839485562135,-0.0035797994509884586,6.176762322089769e-05,97
1.7292903264363606,0.018699002656659178,0.038376569747924805,0.002817005116897692,30,1,10,200,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.0036316807785736977,-0.003497515428175723,-0.0035660997807141696,-0.0035650986624878637,5.477734927340025e-05,94
2.6315033435821533,0.01263317782686526,0.060452779134114586,0.002689837848234457,30,1,10,300,"{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-0.003625966463800665,-0.0034921849477255462,-0.0035555685271513914,-0.0035579066462258675,5.46410932750809e-05,88
0.9663849671681722,0.027505779452828956,0.0251009464263916,0.002768084765003683,30,2,2,100,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.0034034551980294146,-0.0032463905861014044,-0.0033266282947200005,-0.00332549135961694,6.412639885983274e-05,13
1.925986687342326,0.013570552215300503,0.04528133074442545,0.0001821645193553977,30,2,2,200,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.0033881277483384814,-0.003240626176956665,-0.0033014211692087916,-0.0033100583648346463,6.052618855358247e-05,7
2.8877037366231284,0.02570757329965675,0.07422407468159993,0.0035824500260053832,30,2,2,300,"{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-0.0033753661063417157,-0.0032409640312589675,-0.003289962354585356,-0.003302097497395346,5.5536328740151825e-05,1
